Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
Soul2Sole,Jacksonville,FL,,,(904) 999-8551,No,No,No,,Not Contacted,"14866 Old St Augustine Rd Ste 106, Jacksonville FL 32258. Buy/sell/trade sneaker shop.",,,,,10,📋 TIER 3 — Warm
Leveled Up Sneaker Boutique (Jax Beach),Jacksonville Beach,FL,,leveledupstore.com,@leveledupjaxbeach,No,No,No,,Not Contacted,"14181 Beach Blvd Suite 3, Jacksonville FL 32250. Buy/Sell/Trade sneakers.",,,,,10,📋 TIER 3 — Warm
Leveled Up Sneaker Boutique (Orange Park),Orange Park,FL,,leveledupstore.com,@leveledupstore,No,No,No,,Not Contacted,"Orange Park Mall, Orange Park FL. Buy/Sell/Trade sneakers & streetwear.",,,,,10,📋 TIER 3 — Warm
Onassis Krown,Jacksonville,FL,,onassiskrown.com,@onassiskrown,No,No,No,,Not Contacted,Jacksonville FL. Streetwear/urban fashion brand with local retail presence.,,,,,10,📋 TIER 3 — Warm
JD Sports (St. Johns Town Center),Jacksonville,FL,,jdsports.com,@jdsports,No,No,No,,Not Contacted,"10281 Midtown Pkwy Suite 215, Jacksonville FL. Major sneaker/sportswear chain.",,,,,10,📋 TIER 3 — Warm
Strange CVLT,Jacksonville,FL,,strangecvlt.com,,No,No,No,,Not Contacted,Jacksonville FL area. Alternative/niche streetwear boutique.,,,,,0,❄️ TIER 4 — Cold
The Hype Section,St. Augustine,FL,,,(904) 840-1892,No,No,No,,Not Contacted,"104 Ashourian Ave Ste 104, St. Johns FL 32092. Sneaker boutique near St. Augustine. Sat 11AM-7PM, buy/sell/trade.",,,,,10,📋 TIER 3 — Warm
IN-STOCK Sneakers,Gainesville,FL,,in-stocksneakers.com,(352) 888-3715,No,No,No,,Not Contacted,"The Oaks Mall (next to Lids), Gainesville FL. Buy/Sell/Trade authenticated sneakers.",,,,,10,📋 TIER 3 — Warm
KicksFromFlorida,Gainesville,FL,,,@kicksfromflorida,No,No,No,,Not Contacted,Gainesville FL. Student-owned sneaker resell business.,,,,,10,📋 TIER 3 — Warm
JD Sports (Governor's Square),Tallahassee,FL,,jdsports.com,(850) 877-8107,No,No,No,,Not Contacted,"1500 Apalachee Pkwy, Tallahassee FL 32301. Major sneaker/sportswear chain.",,,,,10,📋 TIER 3 — Warm
City Gear,Tallahassee,FL,,citygear.com,,No,No,No,,Not Contacted,"1215 Apalachee Pkwy Space 270, Tallahassee FL. Urban streetwear chain (Hibbett Sports).",,,,,0,❄️ TIER 4 — Cold
Hype Sneakers & Streetwear,Tallahassee,FL,,,,No,No,No,,Not Contacted,"Tallahassee FL. Licensed retailer: G-Star, Lacoste, Timberland. High-end sneaker resale. 6 locations.",,,,,0,❄️ TIER 4 — Cold
Backstage Boutique,Pensacola,FL,,,(850) 607-0292,No,No,No,,Not Contacted,"Cordova Mall, 5100 N 9th Ave, Pensacola FL 32504. High-end sneakers and hype streetwear. Carries Nike, Jordan, Yeezy.",,,,,10,📋 TIER 3 — Warm
JD Sports (Cordova Mall),Pensacola,FL,,jdsports.com,@jdsports,No,No,No,,Not Contacted,"5100 N 9th Ave E515, Pensacola FL 32504. Major sneaker/sportswear chain.",,,,,10,📋 TIER 3 — Warm
Garden Street Vintage,Pensacola,FL,,,@gardenstreetvtg,No,No,No,,Not Contacted,"7 E Gregory St, Pensacola FL 32502. Hand-curated vintage & streetwear. Locally owned.",,,,,10,📋 TIER 3 — Warm
Coastal Kicks Pensacola,Pensacola,FL,,shopcoastalkicks.com,@coastalkickspcola,No,No,No,,Not Contacted,Pensacola FL. Sister location to Fort Walton Beach. Moved to FWB - verify current status.,,,,,10,📋 TIER 3 — Warm
Coastal Kicks,Fort Walton Beach,FL,,shopcoastalkicks.com,(850) 200-0699,No,No,No,,Not Contacted,"170 Miracle Strip Pkwy SE, Fort Walton Beach FL 32548. Sneaker & clothing boutique. Connected to @destinhype.",,,,,10,📋 TIER 3 — Warm
Awoken Kicks,Panama City Beach,FL,,awokenkicks.com,@awoken__kicks,No,No,No,,Not Contacted,"205 Bluefish Drive Suite 100, Panama City Beach FL 32413 (Pier Park). Sneaker/Streetwear/Vintage. Largest selection in the Panhandle.",,,,,10,📋 TIER 3 — Warm
JD Sports (Paddock Mall),Ocala,FL,,jdsports.com,@jdsports,No,No,No,,Not Contacted,"3100 College Road 198A, Ocala FL 34474. Major sneaker/sportswear chain.",,,,,10,📋 TIER 3 — Warm
The Shops at Amelia Market,Fernandina Beach,FL,,,,No,No,No,,Research Needed,Amelia Island/Fernandina Beach FL. Boutique complex downtown. Verify streetwear presence.,,,,,0,❄️ TIER 4 — Cold
Store Name,City,State,Instagram,Website,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Notes,,,,,—,🏷️ CURRENT ACCOUNT
Undefeated - La Brea,Los Angeles,CA,,undefeated.com,(323) 937-6077,No,Unknown,No,,Not Contacted,111 S La Brea Ave LA 90036,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Silver Lake,Los Angeles,CA,,undefeated.com,(323) 668-1315,No,Unknown,No,,Not Contacted,3827 Sunset Blvd LA 90026,,,,,-30,❄️ TIER 4 — Cold
Undefeated - UACTP,Los Angeles,CA,,undefeated.com,(213) 354-4042,No,Unknown,No,,Not Contacted,2200 Beverly Blvd LA 90057,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Santa Monica,Santa Monica,CA,,undefeated.com,(310) 399-4195,No,Unknown,No,,Not Contacted,2654 Main St #B Santa Monica 90405,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Glendale,Glendale,CA,,undefeated.com,(818) 696-2751,No,Unknown,No,,Not Contacted,114 N Brand Blvd Unit C Glendale 91203,,,,,-30,❄️ TIER 4 — Cold
Blends - Downtown LA,Los Angeles,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,1218 S Flower St DTLA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Blends - Costa Mesa,Costa Mesa,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,Costa Mesa CA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Blends - San Diego,San Diego,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,San Diego CA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Supreme Los Angeles,Los Angeles,CA,,supreme.com,@supremenewyork,Yes,No,No,,Not Contacted,439 N Fairfax Ave LA 90036,,,,,25,⭐ TIER 2 — Strong
Brain Dead,Los Angeles,CA,,braindead.world,@braindead,No,Unknown,No,,Not Contacted,927 N Fairfax Ave LA 90046,,,,,-30,❄️ TIER 4 — Cold
UNION Los Angeles,Los Angeles,CA,,unionlosangeles.com,@unionlosangeles,No,Unknown,No,,Not Contacted,110 S La Brea Ave LA 90036,,,,,-30,❄️ TIER 4 — Cold
The Hundreds,Los Angeles,CA,,thehundreds.com,@thehundreds,No,Unknown,No,,Not Contacted,7909 Rosewood Ave LA 90048,,,,,-30,❄️ TIER 4 — Cold
Dover Street Market LA,Los Angeles,CA,,doverstreetmarket.com,@doverstreetmarket,No,Unknown,No,,Not Contacted,360 N La Cienega Blvd LA 90048,,,,,-30,❄️ TIER 4 — Cold
Born x Raised,Los Angeles,CA,,bxr.la,@bornxraised,No,Unknown,No,,Not Contacted,4637 Hollywood Blvd LA 90027,,,,,-30,❄️ TIER 4 — Cold
Pleasures,Los Angeles,CA,,pleasures.us,@pleasures,No,Unknown,No,,Not Contacted,7969 Santa Monica Blvd LA 90046,,,,,-30,❄️ TIER 4 — Cold
Babylon LA,Los Angeles,CA,,babylonla.com,@babylonla,No,Unknown,No,,Not Contacted,1026 S Fairfax Ave LA 90019,,,,,-30,❄️ TIER 4 — Cold
Stussy Chapter LA,Los Angeles,CA,,stussy.com,@stussy,No,Unknown,No,,Not Contacted,408 N Fairfax Ave LA 90036,,,,,10,📋 TIER 3 — Warm
Sportie LA,Los Angeles,CA,,sportiela.com,(323) 655-3137,No,Unknown,No,,Not Contacted,7753 Melrose Ave LA 90046,,,,,-30,❄️ TIER 4 — Cold
Maxfield LA,West Hollywood,CA,,maxfieldla.com,@maxfieldla,No,Unknown,No,,Not Contacted,8825 Melrose Ave WeHo 90069,,,,,-30,❄️ TIER 4 — Cold
H Lorenzo,West Hollywood,CA,,hlorenzo.com,(310) 855-0030,No,Unknown,No,,Not Contacted,8660 Sunset Blvd WeHo 90069,,,,,-30,❄️ TIER 4 — Cold
The Webster LA,Los Angeles,CA,,thewebster.us,(323) 272-1165,No,Unknown,No,,Not Contacted,8820 Melrose Ave LA 90069,,,,,-30,❄️ TIER 4 — Cold
424,Los Angeles,CA,,424online.com,@424,No,Unknown,No,,Not Contacted,424 W Olympic Blvd LA 90015,,,,,-30,❄️ TIER 4 — Cold
Stampd,Los Angeles,CA,,stampd.com,@stampd,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
Round Two Vintage,Los Angeles,CA,,roundtwovintage.com,@roundtwovintage,No,Unknown,No,,Not Contacted,1214 N Highland Ave Hollywood 90038,,,,,-30,❄️ TIER 4 — Cold
American Rag Cie,Los Angeles,CA,,amrag.com,@americanragcie,No,Unknown,No,,Not Contacted,150 S La Brea Ave LA 90036,,,,,-30,❄️ TIER 4 — Cold
Carre WeHo,West Hollywood,CA,,carrewh.com,@carrewh,No,Unknown,No,,Not Contacted,West Hollywood CA,,,,,-30,❄️ TIER 4 — Cold
Chrome Hearts LA,West Hollywood,CA,,chromehearts.com,(310) 659-8625,No,Unknown,No,,Not Contacted,931 N Fairfax Ave WeHo 90046,,,,,10,📋 TIER 3 — Warm
CLSC LA,Los Angeles,CA,,clscworldwide.com,@clscworldwide,No,Unknown,No,,Not Contacted,California streetwear brand,,,,,10,📋 TIER 3 — Warm
Crooks & Castles,Los Angeles,CA,,crooksncastles.com,@crooksncastles,No,Unknown,No,,Not Contacted,LA streetwear brand retail,,,,,10,📋 TIER 3 — Warm
LRG,Los Angeles,CA,,lrgclothing.com,@lrgclothing,No,Unknown,No,,Not Contacted,Lifted Research Group - LA streetwear,,,,,10,📋 TIER 3 — Warm
BAIT,Los Angeles,CA,,baitme.com,@baitme,No,Unknown,No,,Not Contacted,support@baitme.com | Anime streetwear,,,,,10,📋 TIER 3 — Warm
Off The Hook SD,San Diego,CA,,offthehooksd.com,(619) 291-2099,No,Unknown,No,,Not Contacted,3776 5th Ave San Diego 92103,,,,,-30,❄️ TIER 4 — Cold
Social Status San Diego,San Diego,CA,,socialstatusshop.com,@socialstatusshop,No,Unknown,No,,Not Contacted,San Diego CA,,,,,-30,❄️ TIER 4 — Cold
Anchor & Bridge,San Diego,CA,,anchorandbridge.com,(619) 255-3690,No,Unknown,No,,Not Contacted,4050 Voltaire St San Diego 92107,,,,,-30,❄️ TIER 4 — Cold
Bodega Skateboards SD,San Diego,CA,,,(619) 544-1516,No,Unknown,No,,Not Contacted,San Diego CA,,,,,10,📋 TIER 3 — Warm
Endemic Surf SD,San Diego,CA,,endemicsurf.com,(619) 334-7873,No,Unknown,No,,Not Contacted,San Diego CA | Surf + streetwear,,,,,10,📋 TIER 3 — Warm
HUF San Francisco,San Francisco,CA,,hufworldwide.com,(415) 551-0383,No,Unknown,No,,Not Contacted,924 Valencia St SF 94110 | support@hufworldwide.com,,,,,10,📋 TIER 3 — Warm
Stussy Chapter SF,San Francisco,CA,,stussy.com,@stussy,No,Unknown,No,,Not Contacted,2300 Fillmore St SF 94115,,,,,10,📋 TIER 3 — Warm
FTC Skateboarding,San Francisco,CA,,ftcskate.com,(415) 553-8900,No,Unknown,No,,Not Contacted,1632 Haight St SF 94117,,,,,10,📋 TIER 3 — Warm
Upper Playground SF,San Francisco,CA,,upperplayground.com,@upperplayground,No,Unknown,No,,Not Contacted,220 Fillmore St SF 94117,,,,,-30,❄️ TIER 4 — Cold
DLX Superfunk,San Francisco,CA,,dlxsf.com,(415) 626-1627,No,Unknown,No,,Not Contacted,1831 Market St SF 94103,,,,,-30,❄️ TIER 4 — Cold
Archive SF,San Francisco,CA,,archivesf.com,(415) 861-2004,No,Unknown,No,,Not Contacted,San Francisco CA,,,,,-30,❄️ TIER 4 — Cold
Kicks Lab SF,San Francisco,CA,,kickslab.com,@kickslab,No,Unknown,No,,Not Contacted,San Francisco CA | Japanese sneaker boutique,,,,,10,📋 TIER 3 — Warm
Wasteland SF,San Francisco,CA,,shopwasteland.com,(415) 863-3150,No,Unknown,No,,Not Contacted,1660 Haight St SF 94117,,,,,-30,❄️ TIER 4 — Cold
Round Two SF,San Francisco,CA,,roundtwovintage.com,@roundtwovintage,No,Unknown,No,,Not Contacted,San Francisco CA,,,,,-30,❄️ TIER 4 — Cold
Sneaker Politics Oakland,Oakland,CA,,sneakerpolitics.com,@sneakerpolitics,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
BnB Kicks Oakland,Oakland,CA,,,(510) 452-0100,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
Shoe Game Oakland,Oakland,CA,,,@shoegameoakland,No,Unknown,No,,Not Contacted,Oakland CA,,,,,-30,❄️ TIER 4 — Cold
Oaktown Kicks,Oakland,CA,,,@oaktownkicks,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
Sole Supremacy,San Jose,CA,,solesupremacy.com,(408) 800-4950,No,Unknown,No,,Not Contacted,San Jose CA,,,,,-30,❄️ TIER 4 — Cold
West Coast Kicks,San Jose,CA,,,@westcoastkicks,No,Unknown,No,,Not Contacted,San Jose CA,,,,,10,📋 TIER 3 — Warm
Solestop Sacramento,Sacramento,CA,,solestop.com,@solestop,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,-30,❄️ TIER 4 — Cold
Sole Addicts,Sacramento,CA,,soleaddicts.com,@soleaddicts,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,-30,❄️ TIER 4 — Cold
Kicks and Threads,Sacramento,CA,,,@kicksandthreadsca,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,10,📋 TIER 3 — Warm
Sneaker Junkies,Fresno,CA,,,@sneakerjunkies,No,Unknown,No,,Not Contacted,Fresno CA,,,,,10,📋 TIER 3 — Warm
Heat Wave CV,Fresno,CA,,,@heatwavecv,No,Unknown,No,,Not Contacted,Fresno CA | Central Valley streetwear,,,,,10,📋 TIER 3 — Warm
GOAT Los Angeles,Los Angeles,CA,,goat.com,@goatapp,No,Unknown,No,,Not Contacted,Culver City/LA | Sneaker marketplace,,,,,10,📋 TIER 3 — Warm
Culture Kings LA,Los Angeles,CA,,culturekings.com,@culturekings,No,Unknown,No,,Not Contacted,Los Angeles CA | Megastore,,,,,-30,❄️ TIER 4 — Cold
Jimmy Jazz,Los Angeles,CA,,jimmyjazz.com,@jimmyjazz,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
Shoe City LA,Los Angeles,CA,,shoecityusa.com,@shoecityusa,No,Unknown,No,,Not Contacted,Multiple LA locations,,,,,-30,❄️ TIER 4 — Cold
Vans Venice Beach,Venice Beach,CA,,vans.com,(310) 305-9940,No,Unknown,No,,Not Contacted,1800 Pacific Ave Venice 90291,,,,,10,📋 TIER 3 — Warm
Carnival Shoes,Los Angeles,CA,,carnivalshoes.com,(323) 936-4220,No,Unknown,No,,Not Contacted,5452 W Pico Blvd LA 90019,,,,,-30,❄️ TIER 4 — Cold
Hoop City,Los Angeles,CA,,,(323) 731-9008,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
Kitson Beverly Hills,Beverly Hills,CA,,shopkitson.com,(310) 859-2652,No,Unknown,No,,Not Contacted,115 S Robertson Blvd BH 90048,,,,,-30,❄️ TIER 4 — Cold
Fred Segal Santa Monica,Santa Monica,CA,,fredsegal.com,(310) 256-6110,No,Unknown,No,,Not Contacted,420 Broadway Santa Monica 90401,,,,,-30,❄️ TIER 4 — Cold
New Era Flagship LA,Los Angeles,CA,,neweracap.com,(213) 683-0970,No,Unknown,No,,Not Contacted,700 S Grand Ave LA 90017,,,,,-30,❄️ TIER 4 — Cold
Proper Footwear Long Beach,Long Beach,CA,,proper.la,(562) 433-1500,No,Unknown,No,,Not Contacted,241 Pine Ave Long Beach 90802,,,,,-30,❄️ TIER 4 — Cold
Sole Collector LA,Los Angeles,CA,,solecollector.com,@solecollector,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
The RealReal LA,Los Angeles,CA,,therealreal.com,(888) 737-4273,No,Unknown,No,,Not Contacted,Multiple CA | Luxury consignment,,,,,10,📋 TIER 3 — Warm
Cross Colours LA,Los Angeles,CA,,crosscolours.com,@crosscolours,No,Unknown,No,,Not Contacted,Iconic LA streetwear flagship,,,,,10,📋 TIER 3 — Warm
Gauntlet Gallery,Los Angeles,CA,,,(323) 904-9039,No,Unknown,No,,Not Contacted,LA art-inspired streetwear gallery,,,,,10,📋 TIER 3 — Warm
UNIF LA,Los Angeles,CA,,unif.com,@unif,No,Unknown,No,,Not Contacted,Alternative/dark streetwear boutique,,,,,10,📋 TIER 3 — Warm
Store Name,City,State,Instagram,Website,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Notes,,,,,—,🏷️ CURRENT ACCOUNT
Feature LV Chinatown,Las Vegas,NV,,https://feature.com,(702) 489-6060,No,No,Prospect,,Not Contacted,3735 W Spring Mountain Rd #205 Las Vegas NV 89102,,,,,-30,❄️ TIER 4 — Cold
Feature at Wynn Las Vegas,Las Vegas,NV,,https://feature.com,(702) 770-7000,No,No,Prospect,,Not Contacted,3131 S Las Vegas Blvd Suite 206 Las Vegas NV 89109,,,,,-30,❄️ TIER 4 — Cold
Fruition Las Vegas,Las Vegas,NV,,https://www.fruitionlv.com,(702) 202-0170,No,No,Prospect,,Not Contacted,Chinatown area Las Vegas NV. Est 2005. Exclusive streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
Urban Necessities Las Vegas,Las Vegas,NV,,https://urbannecessities.com,(702) 570-0005,No,No,Prospect,,Not Contacted,7465 S Rainbow Blvd Las Vegas NV 89139,,,,,-30,❄️ TIER 4 — Cold
BAIT Las Vegas,Las Vegas,NV,,https://www.baitme.com,(702) 589-2248,No,No,Prospect,,Not Contacted,Las Vegas NV. Street culture boutique anime collabs,,,,,10,📋 TIER 3 — Warm
Waves Las Vegas,Las Vegas,NV,,https://wearewaves.com,(702) 425-9350,No,No,Prospect,,Not Contacted,4000 S Eastern Ave Las Vegas NV 89119,,,,,-30,❄️ TIER 4 — Cold
Keep New York Everywhere LV,Las Vegas,NV,,https://keepnewyorkeverywhere.com,(702) 998-6969,No,No,Prospect,,Not Contacted,Chinatown Plaza Las Vegas NV. NY-inspired streetwear,,,,,10,📋 TIER 3 — Warm
DTLV Collective,Las Vegas,NV,,https://dtlvcollective.com,(702) 830-4920,No,No,Prospect,,Not Contacted,Downtown Las Vegas. Streetwear art collective,,,,,10,📋 TIER 3 — Warm
JD Sports LV Blvd,Las Vegas,NV,,https://jdsports.com,(702) 778-1850,No,No,Prospect,,Not Contacted,LV BLVD Shopping Center Las Vegas NV,,,,,-30,❄️ TIER 4 — Cold
JD Sports Fashion Show Mall,Las Vegas,NV,,https://jdsports.com,(702) 894-0600,No,No,Prospect,,Not Contacted,Fashion Show Mall Las Vegas NV,,,,,10,📋 TIER 3 — Warm
Culture Kings Las Vegas,Las Vegas,NV,,https://www.culturekings.com,(702) 800-5060,No,No,Prospect,,Not Contacted,3200 S Las Vegas Blvd Las Vegas NV 89109. Premium streetwear superstore,,,,,10,📋 TIER 3 — Warm
Hype Exclusive LV,Las Vegas,NV,,,(702) 333-3545,No,No,Prospect,,Not Contacted,Chinatown area Las Vegas NV. Independent streetwear/sneaker,,,,,10,📋 TIER 3 — Warm
LV Kicks 702,Las Vegas,NV,,,(702) 560-4330,No,No,Prospect,,Not Contacted,Las Vegas NV. Limited release sneakers,,,,,10,📋 TIER 3 — Warm
Feature Summerlin,Summerlin,NV,,https://feature.com,(702) 489-6070,No,No,Prospect,,Not Contacted,1980 Festival Plaza Dr Las Vegas NV 89135,,,,,-30,❄️ TIER 4 — Cold
JD Sports Downtown Summerlin,Summerlin,NV,,https://jdsports.com,(702) 978-0440,No,No,Prospect,,Not Contacted,Downtown Summerlin Las Vegas NV 89135,,,,,-30,❄️ TIER 4 — Cold
JD Sports Galleria Henderson,Henderson,NV,,https://jdsports.com,(725) 220-0100,No,No,Prospect,,Not Contacted,Galleria at Sunset 1300 W Sunset Rd Henderson NV 89014,,,,,-30,❄️ TIER 4 — Cold
Kicks Henderson,Henderson,NV,,,(702) 450-8880,No,No,Prospect,,Not Contacted,Henderson NV. Independent sneaker boutique,,,,,10,📋 TIER 3 — Warm
Fresh Kicks North Las Vegas,North Las Vegas,NV,,,(702) 642-0900,No,No,Prospect,,Not Contacted,North Las Vegas NV. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
JD Sports Meadowood Reno,Reno,NV,,https://jdsports.com,(775) 622-0870,No,No,Prospect,,Not Contacted,Meadowood Mall 5412 Meadowood Mall Cir Reno NV 89502,,,,,-30,❄️ TIER 4 — Cold
Sneaker Pawn Reno,Reno,NV,,,(775) 200-5290,No,No,Prospect,,Not Contacted,Reno NV. Sneaker consignment boutique,,,,,10,📋 TIER 3 — Warm
Limited Reno,Reno,NV,,,(775) 287-0434,No,No,Prospect,,Not Contacted,Reno NV. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Kicks Paradise LV,Paradise,NV,,,(702) 438-4242,No,No,Prospect,,Not Contacted,Paradise NV Las Vegas area. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Vintage 702 Las Vegas,Las Vegas,NV,,,@vintage702lv,No,No,Prospect,,Not Contacted,Las Vegas NV. Vintage/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Sole Food Vegas,Las Vegas,NV,,,(702) 388-8040,No,No,Prospect,,Not Contacted,Las Vegas NV. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
WaveRunner LV,Las Vegas,NV,,,(702) 755-3370,No,No,Prospect,,Not Contacted,Las Vegas NV. Streetwear collective,,,,,10,📋 TIER 3 — Warm
Trophy Room Vegas,Las Vegas,NV,,https://trophyroomstore.com,@trophyroomstore,No,No,Prospect,,Not Contacted,Las Vegas NV. Premium sneaker/streetwear,,,,,10,📋 TIER 3 — Warm
OFF-WHITE Las Vegas Forum,Las Vegas,NV,,https://www.off---white.com,@off____white,No,No,Prospect,,Not Contacted,3200 Las Vegas Blvd S Las Vegas NV 89109. Forum Shops,,,,,10,📋 TIER 3 — Warm
Sneaker Plug Vegas,Las Vegas,NV,,,@sneakerplugvegas,No,No,Prospect,,Not Contacted,Las Vegas NV. Resale/boutique sneaker shop,,,,,10,📋 TIER 3 — Warm
Street Force ABQ,Albuquerque,NM,,,(505) 875-0450,No,No,Prospect,,Not Contacted,3600 Osuna Rd NE Albuquerque NM 87109. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
JD Sports Cottonwood ABQ,Albuquerque,NM,,https://jdsports.com,(505) 898-0240,No,No,Prospect,,Not Contacted,Cottonwood Mall 10000 Coors Bypass NW Albuquerque NM 87114,,,,,-30,❄️ TIER 4 — Cold
Vault ABQ,Albuquerque,NM,,,(505) 433-9090,No,No,Prospect,,Not Contacted,Albuquerque NM. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Culture ABQ 505,Albuquerque,NM,,,(505) 503-4455,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
ABQ Kicks,Albuquerque,NM,,,(505) 884-5300,No,No,Prospect,,Not Contacted,Albuquerque NM. Independent sneaker shop,,,,,10,📋 TIER 3 — Warm
Urban Threads Nob Hill ABQ,Albuquerque,NM,,,(505) 265-5700,No,No,Prospect,,Not Contacted,Nob Hill Albuquerque NM 87106. Streetwear/lifestyle,,,,,10,📋 TIER 3 — Warm
The Shop ABQ,Albuquerque,NM,,,(505) 314-0780,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear accessories lifestyle,,,,,10,📋 TIER 3 — Warm
New Mexico Dry Goods,Albuquerque,NM,,https://www.nmdrygoods.com,(505) 266-5050,No,No,Prospect,,Not Contacted,112 Richmond Dr SE Albuquerque NM 87106. Lifestyle/streetwear,,,,,10,📋 TIER 3 — Warm
Sole ABQ,Albuquerque,NM,,,(505) 232-7653,No,No,Prospect,,Not Contacted,Albuquerque NM. Consignment sneaker boutique,,,,,10,📋 TIER 3 — Warm
Duke City Kicks,Albuquerque,NM,,,(505) 262-1100,No,No,Prospect,,Not Contacted,Albuquerque NM. Named after Duke City. Sneaker boutique,,,,,10,📋 TIER 3 — Warm
Kicks 505 ABQ,Albuquerque,NM,,,(505) 503-8800,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
Supply and Demand Santa Fe,Santa Fe,NM,,,(505) 670-4487,No,No,Prospect,,Not Contacted,Santa Fe NM. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Thread Santa Fe,Santa Fe,NM,,,(505) 982-1585,No,No,Prospect,,Not Contacted,Santa Fe NM. Independent boutique carrying lifestyle/streetwear,,,,,10,📋 TIER 3 — Warm
