Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
Undefeated - La Brea,Los Angeles,CA,,undefeated.com,(323) 937-6077,No,Unknown,No,,Not Contacted,111 S La Brea Ave LA 90036,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Silver Lake,Los Angeles,CA,,undefeated.com,(323) 668-1315,No,Unknown,No,,Not Contacted,3827 Sunset Blvd LA 90026,,,,,-30,❄️ TIER 4 — Cold
Undefeated - UACTP,Los Angeles,CA,,undefeated.com,(213) 354-4042,No,Unknown,No,,Not Contacted,2200 Beverly Blvd LA 90057,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Santa Monica,Santa Monica,CA,,undefeated.com,(310) 399-4195,No,Unknown,No,,Not Contacted,2654 Main St #B Santa Monica 90405,,,,,-30,❄️ TIER 4 — Cold
Undefeated - Glendale,Glendale,CA,,undefeated.com,(818) 696-2751,No,Unknown,No,,Not Contacted,114 N Brand Blvd Unit C Glendale 91203,,,,,-30,❄️ TIER 4 — Cold
Blends - Downtown LA,Los Angeles,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,1218 S Flower St DTLA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Blends - Costa Mesa,Costa Mesa,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,Costa Mesa CA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Blends - San Diego,San Diego,CA,,blendsus.com,(714) 477-0628,No,Unknown,No,,Not Contacted,San Diego CA | contact@blendsus.com,,,,,-30,❄️ TIER 4 — Cold
Supreme Los Angeles,Los Angeles,CA,,supreme.com,@supremenewyork,Yes,No,No,,Not Contacted,439 N Fairfax Ave LA 90036,,,,,25,⭐ TIER 2 — Strong
Brain Dead,Los Angeles,CA,,braindead.world,@braindead,No,Unknown,No,,Not Contacted,927 N Fairfax Ave LA 90046,,,,,-30,❄️ TIER 4 — Cold
The Hundreds,Los Angeles,CA,,thehundreds.com,@thehundreds,No,Unknown,No,,Not Contacted,7909 Rosewood Ave LA 90048,,,,,-30,❄️ TIER 4 — Cold
Born x Raised,Los Angeles,CA,,bxr.la,@bornxraised,No,Unknown,No,,Not Contacted,4637 Hollywood Blvd LA 90027,,,,,-30,❄️ TIER 4 — Cold
Pleasures,Los Angeles,CA,,pleasures.us,@pleasures,No,Unknown,No,,Not Contacted,7969 Santa Monica Blvd LA 90046,,,,,-30,❄️ TIER 4 — Cold
Babylon LA,Los Angeles,CA,,babylonla.com,@babylonla,No,Unknown,No,,Not Contacted,1026 S Fairfax Ave LA 90019,,,,,-30,❄️ TIER 4 — Cold
Stussy Chapter LA,Los Angeles,CA,,stussy.com,@stussy,No,Unknown,No,,Not Contacted,408 N Fairfax Ave LA 90036,,,,,10,📋 TIER 3 — Warm
Sportie LA,Los Angeles,CA,,sportiela.com,(323) 655-3137,No,Unknown,No,,Not Contacted,7753 Melrose Ave LA 90046,,,,,-30,❄️ TIER 4 — Cold
H Lorenzo,West Hollywood,CA,,hlorenzo.com,(310) 855-0030,No,Unknown,No,,Not Contacted,8660 Sunset Blvd WeHo 90069,,,,,-30,❄️ TIER 4 — Cold
The Webster LA,Los Angeles,CA,,thewebster.us,(323) 272-1165,No,Unknown,No,,Not Contacted,8820 Melrose Ave LA 90069,,,,,-30,❄️ TIER 4 — Cold
424,Los Angeles,CA,,424online.com,@424,No,Unknown,No,,Not Contacted,424 W Olympic Blvd LA 90015,,,,,-30,❄️ TIER 4 — Cold
Stampd,Los Angeles,CA,,stampd.com,@stampd,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
Round Two Vintage,Los Angeles,CA,,roundtwovintage.com,@roundtwovintage,No,Unknown,No,,Not Contacted,1214 N Highland Ave Hollywood 90038,,,,,-30,❄️ TIER 4 — Cold
American Rag Cie,Los Angeles,CA,,amrag.com,@americanragcie,No,Unknown,No,,Not Contacted,150 S La Brea Ave LA 90036,,,,,-30,❄️ TIER 4 — Cold
Carre WeHo,West Hollywood,CA,,carrewh.com,@carrewh,No,Unknown,No,,Not Contacted,West Hollywood CA,,,,,-30,❄️ TIER 4 — Cold
Chrome Hearts LA,West Hollywood,CA,,chromehearts.com,(310) 659-8625,No,Unknown,No,,Not Contacted,931 N Fairfax Ave WeHo 90046,,,,,10,📋 TIER 3 — Warm
CLSC LA,Los Angeles,CA,,clscworldwide.com,@clscworldwide,No,Unknown,No,,Not Contacted,California streetwear brand,,,,,10,📋 TIER 3 — Warm
Crooks & Castles,Los Angeles,CA,,crooksncastles.com,@crooksncastles,No,Unknown,No,,Not Contacted,LA streetwear brand retail,,,,,10,📋 TIER 3 — Warm
LRG,Los Angeles,CA,,lrgclothing.com,@lrgclothing,No,Unknown,No,,Not Contacted,Lifted Research Group - LA streetwear,,,,,10,📋 TIER 3 — Warm
BAIT,Los Angeles,CA,,baitme.com,@baitme,No,Unknown,No,,Not Contacted,support@baitme.com | Anime streetwear,,,,,10,📋 TIER 3 — Warm
Off The Hook SD,San Diego,CA,,offthehooksd.com,(619) 291-2099,No,Unknown,No,,Not Contacted,3776 5th Ave San Diego 92103,,,,,-30,❄️ TIER 4 — Cold
Social Status San Diego,San Diego,CA,,socialstatusshop.com,@socialstatusshop,No,Unknown,No,,Not Contacted,San Diego CA,,,,,-30,❄️ TIER 4 — Cold
Anchor & Bridge,San Diego,CA,,anchorandbridge.com,(619) 255-3690,No,Unknown,No,,Not Contacted,4050 Voltaire St San Diego 92107,,,,,-30,❄️ TIER 4 — Cold
Bodega Skateboards SD,San Diego,CA,,,(619) 544-1516,No,Unknown,No,,Not Contacted,San Diego CA,,,,,10,📋 TIER 3 — Warm
Endemic Surf SD,San Diego,CA,,endemicsurf.com,(619) 334-7873,No,Unknown,No,,Not Contacted,San Diego CA | Surf + streetwear,,,,,10,📋 TIER 3 — Warm
HUF San Francisco,San Francisco,CA,,hufworldwide.com,(415) 551-0383,No,Unknown,No,,Not Contacted,924 Valencia St SF 94110 | support@hufworldwide.com,,,,,10,📋 TIER 3 — Warm
Stussy Chapter SF,San Francisco,CA,,stussy.com,@stussy,No,Unknown,No,,Not Contacted,2300 Fillmore St SF 94115,,,,,10,📋 TIER 3 — Warm
FTC Skateboarding,San Francisco,CA,,ftcskate.com,(415) 553-8900,No,Unknown,No,,Not Contacted,1632 Haight St SF 94117,,,,,10,📋 TIER 3 — Warm
Upper Playground SF,San Francisco,CA,,upperplayground.com,@upperplayground,No,Unknown,No,,Not Contacted,220 Fillmore St SF 94117,,,,,-30,❄️ TIER 4 — Cold
DLX Superfunk,San Francisco,CA,,dlxsf.com,(415) 626-1627,No,Unknown,No,,Not Contacted,1831 Market St SF 94103,,,,,-30,❄️ TIER 4 — Cold
Archive SF,San Francisco,CA,,archivesf.com,(415) 861-2004,No,Unknown,No,,Not Contacted,San Francisco CA,,,,,-30,❄️ TIER 4 — Cold
Kicks Lab SF,San Francisco,CA,,kickslab.com,@kickslab,No,Unknown,No,,Not Contacted,San Francisco CA | Japanese sneaker boutique,,,,,10,📋 TIER 3 — Warm
Wasteland SF,San Francisco,CA,,shopwasteland.com,(415) 863-3150,No,Unknown,No,,Not Contacted,1660 Haight St SF 94117,,,,,-30,❄️ TIER 4 — Cold
Round Two SF,San Francisco,CA,,roundtwovintage.com,@roundtwovintage,No,Unknown,No,,Not Contacted,San Francisco CA,,,,,-30,❄️ TIER 4 — Cold
Sneaker Politics Oakland,Oakland,CA,,sneakerpolitics.com,@sneakerpolitics,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
BnB Kicks Oakland,Oakland,CA,,,(510) 452-0100,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
Shoe Game Oakland,Oakland,CA,,,@shoegameoakland,No,Unknown,No,,Not Contacted,Oakland CA,,,,,-30,❄️ TIER 4 — Cold
Oaktown Kicks,Oakland,CA,,,@oaktownkicks,No,Unknown,No,,Not Contacted,Oakland CA,,,,,10,📋 TIER 3 — Warm
Sole Supremacy,San Jose,CA,,solesupremacy.com,(408) 800-4950,No,Unknown,No,,Not Contacted,San Jose CA,,,,,-30,❄️ TIER 4 — Cold
West Coast Kicks,San Jose,CA,,,@westcoastkicks,No,Unknown,No,,Not Contacted,San Jose CA,,,,,10,📋 TIER 3 — Warm
Solestop Sacramento,Sacramento,CA,,solestop.com,@solestop,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,-30,❄️ TIER 4 — Cold
Sole Addicts,Sacramento,CA,,soleaddicts.com,@soleaddicts,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,-30,❄️ TIER 4 — Cold
Kicks and Threads,Sacramento,CA,,,@kicksandthreadsca,No,Unknown,No,,Not Contacted,Sacramento CA,,,,,10,📋 TIER 3 — Warm
Sneaker Junkies,Fresno,CA,,,@sneakerjunkies,No,Unknown,No,,Not Contacted,Fresno CA,,,,,10,📋 TIER 3 — Warm
Heat Wave CV,Fresno,CA,,,@heatwavecv,No,Unknown,No,,Not Contacted,Fresno CA | Central Valley streetwear,,,,,10,📋 TIER 3 — Warm
GOAT Los Angeles,Los Angeles,CA,,goat.com,@goatapp,No,Unknown,No,,Not Contacted,Culver City/LA | Sneaker marketplace,,,,,10,📋 TIER 3 — Warm
Shoe City LA,Los Angeles,CA,,shoecityusa.com,@shoecityusa,No,Unknown,No,,Not Contacted,Multiple LA locations,,,,,-30,❄️ TIER 4 — Cold
Vans Venice Beach,Venice Beach,CA,,vans.com,(310) 305-9940,No,Unknown,No,,Not Contacted,1800 Pacific Ave Venice 90291,,,,,10,📋 TIER 3 — Warm
Carnival Shoes,Los Angeles,CA,,carnivalshoes.com,(323) 936-4220,No,Unknown,No,,Not Contacted,5452 W Pico Blvd LA 90019,,,,,-30,❄️ TIER 4 — Cold
Hoop City,Los Angeles,CA,,,(323) 731-9008,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
Kitson Beverly Hills,Beverly Hills,CA,,shopkitson.com,(310) 859-2652,No,Unknown,No,,Not Contacted,115 S Robertson Blvd BH 90048,,,,,-30,❄️ TIER 4 — Cold
Fred Segal Santa Monica,Santa Monica,CA,,fredsegal.com,(310) 256-6110,No,Unknown,No,,Not Contacted,420 Broadway Santa Monica 90401,,,,,-30,❄️ TIER 4 — Cold
New Era Flagship LA,Los Angeles,CA,,neweracap.com,(213) 683-0970,No,Unknown,No,,Not Contacted,700 S Grand Ave LA 90017,,,,,-30,❄️ TIER 4 — Cold
Proper Footwear Long Beach,Long Beach,CA,,proper.la,(562) 433-1500,No,Unknown,No,,Not Contacted,241 Pine Ave Long Beach 90802,,,,,-30,❄️ TIER 4 — Cold
Sole Collector LA,Los Angeles,CA,,solecollector.com,@solecollector,No,Unknown,No,,Not Contacted,Los Angeles CA,,,,,-30,❄️ TIER 4 — Cold
The RealReal LA,Los Angeles,CA,,therealreal.com,(888) 737-4273,No,Unknown,No,,Not Contacted,Multiple CA | Luxury consignment,,,,,10,📋 TIER 3 — Warm
Cross Colours LA,Los Angeles,CA,,crosscolours.com,@crosscolours,No,Unknown,No,,Not Contacted,Iconic LA streetwear flagship,,,,,10,📋 TIER 3 — Warm
Gauntlet Gallery,Los Angeles,CA,,,(323) 904-9039,No,Unknown,No,,Not Contacted,LA art-inspired streetwear gallery,,,,,10,📋 TIER 3 — Warm
UNIF LA,Los Angeles,CA,,unif.com,@unif,No,Unknown,No,,Not Contacted,Alternative/dark streetwear boutique,,,,,10,📋 TIER 3 — Warm
Store Name,City,State,Instagram,Website,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Notes,,,,,—,🏷️ CURRENT ACCOUNT
Feature LV Chinatown,Las Vegas,NV,,https://feature.com,(702) 489-6060,No,No,Prospect,,Not Contacted,3735 W Spring Mountain Rd #205 Las Vegas NV 89102,,,,,-30,❄️ TIER 4 — Cold
Feature at Wynn Las Vegas,Las Vegas,NV,,https://feature.com,(702) 770-7000,No,No,Prospect,,Not Contacted,3131 S Las Vegas Blvd Suite 206 Las Vegas NV 89109,,,,,-30,❄️ TIER 4 — Cold
Fruition Las Vegas,Las Vegas,NV,,https://www.fruitionlv.com,(702) 202-0170,No,No,Prospect,,Not Contacted,Chinatown area Las Vegas NV. Est 2005. Exclusive streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
Urban Necessities Las Vegas,Las Vegas,NV,,https://urbannecessities.com,(702) 570-0005,No,No,Prospect,,Not Contacted,7465 S Rainbow Blvd Las Vegas NV 89139,,,,,-30,❄️ TIER 4 — Cold
BAIT Las Vegas,Las Vegas,NV,,https://www.baitme.com,(702) 589-2248,No,No,Prospect,,Not Contacted,Las Vegas NV. Street culture boutique anime collabs,,,,,10,📋 TIER 3 — Warm
Waves Las Vegas,Las Vegas,NV,,https://wearewaves.com,(702) 425-9350,No,No,Prospect,,Not Contacted,4000 S Eastern Ave Las Vegas NV 89119,,,,,-30,❄️ TIER 4 — Cold
Keep New York Everywhere LV,Las Vegas,NV,,https://keepnewyorkeverywhere.com,(702) 998-6969,No,No,Prospect,,Not Contacted,Chinatown Plaza Las Vegas NV. NY-inspired streetwear,,,,,10,📋 TIER 3 — Warm
DTLV Collective,Las Vegas,NV,,https://dtlvcollective.com,(702) 830-4920,No,No,Prospect,,Not Contacted,Downtown Las Vegas. Streetwear art collective,,,,,10,📋 TIER 3 — Warm
Hype Exclusive LV,Las Vegas,NV,,,(702) 333-3545,No,No,Prospect,,Not Contacted,Chinatown area Las Vegas NV. Independent streetwear/sneaker,,,,,10,📋 TIER 3 — Warm
LV Kicks 702,Las Vegas,NV,,,(702) 560-4330,No,No,Prospect,,Not Contacted,Las Vegas NV. Limited release sneakers,,,,,10,📋 TIER 3 — Warm
Feature Summerlin,Summerlin,NV,,https://feature.com,(702) 489-6070,No,No,Prospect,,Not Contacted,1980 Festival Plaza Dr Las Vegas NV 89135,,,,,-30,❄️ TIER 4 — Cold
Kicks Henderson,Henderson,NV,,,(702) 450-8880,No,No,Prospect,,Not Contacted,Henderson NV. Independent sneaker boutique,,,,,10,📋 TIER 3 — Warm
Fresh Kicks North Las Vegas,North Las Vegas,NV,,,(702) 642-0900,No,No,Prospect,,Not Contacted,North Las Vegas NV. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Sneaker Pawn Reno,Reno,NV,,,(775) 200-5290,No,No,Prospect,,Not Contacted,Reno NV. Sneaker consignment boutique,,,,,10,📋 TIER 3 — Warm
Limited Reno,Reno,NV,,,(775) 287-0434,No,No,Prospect,,Not Contacted,Reno NV. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Kicks Paradise LV,Paradise,NV,,,(702) 438-4242,No,No,Prospect,,Not Contacted,Paradise NV Las Vegas area. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Vintage 702 Las Vegas,Las Vegas,NV,,,@vintage702lv,No,No,Prospect,,Not Contacted,Las Vegas NV. Vintage/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Sole Food Vegas,Las Vegas,NV,,,(702) 388-8040,No,No,Prospect,,Not Contacted,Las Vegas NV. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
WaveRunner LV,Las Vegas,NV,,,(702) 755-3370,No,No,Prospect,,Not Contacted,Las Vegas NV. Streetwear collective,,,,,10,📋 TIER 3 — Warm
Trophy Room Vegas,Las Vegas,NV,,https://trophyroomstore.com,@trophyroomstore,No,No,Prospect,,Not Contacted,Las Vegas NV. Premium sneaker/streetwear,,,,,10,📋 TIER 3 — Warm
OFF-WHITE Las Vegas Forum,Las Vegas,NV,,https://www.off---white.com,@off____white,No,No,Prospect,,Not Contacted,3200 Las Vegas Blvd S Las Vegas NV 89109. Forum Shops,,,,,10,📋 TIER 3 — Warm
Sneaker Plug Vegas,Las Vegas,NV,,,@sneakerplugvegas,No,No,Prospect,,Not Contacted,Las Vegas NV. Resale/boutique sneaker shop,,,,,10,📋 TIER 3 — Warm
Street Force ABQ,Albuquerque,NM,,,(505) 875-0450,No,No,Prospect,,Not Contacted,3600 Osuna Rd NE Albuquerque NM 87109. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Vault ABQ,Albuquerque,NM,,,(505) 433-9090,No,No,Prospect,,Not Contacted,Albuquerque NM. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Culture ABQ 505,Albuquerque,NM,,,(505) 503-4455,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
ABQ Kicks,Albuquerque,NM,,,(505) 884-5300,No,No,Prospect,,Not Contacted,Albuquerque NM. Independent sneaker shop,,,,,10,📋 TIER 3 — Warm
Urban Threads Nob Hill ABQ,Albuquerque,NM,,,(505) 265-5700,No,No,Prospect,,Not Contacted,Nob Hill Albuquerque NM 87106. Streetwear/lifestyle,,,,,10,📋 TIER 3 — Warm
The Shop ABQ,Albuquerque,NM,,,(505) 314-0780,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear accessories lifestyle,,,,,10,📋 TIER 3 — Warm
New Mexico Dry Goods,Albuquerque,NM,,https://www.nmdrygoods.com,(505) 266-5050,No,No,Prospect,,Not Contacted,112 Richmond Dr SE Albuquerque NM 87106. Lifestyle/streetwear,,,,,10,📋 TIER 3 — Warm
Sole ABQ,Albuquerque,NM,,,(505) 232-7653,No,No,Prospect,,Not Contacted,Albuquerque NM. Consignment sneaker boutique,,,,,10,📋 TIER 3 — Warm
Duke City Kicks,Albuquerque,NM,,,(505) 262-1100,No,No,Prospect,,Not Contacted,Albuquerque NM. Named after Duke City. Sneaker boutique,,,,,10,📋 TIER 3 — Warm
Kicks 505 ABQ,Albuquerque,NM,,,(505) 503-8800,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
Supply and Demand Santa Fe,Santa Fe,NM,,,(505) 670-4487,No,No,Prospect,,Not Contacted,Santa Fe NM. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Thread Santa Fe,Santa Fe,NM,,,(505) 982-1585,No,No,Prospect,,Not Contacted,Santa Fe NM. Independent boutique carrying lifestyle/streetwear,,,,,10,📋 TIER 3 — Warm
Kicks Rio Rancho,Rio Rancho,NM,,,(505) 892-5530,No,No,Prospect,,Not Contacted,Rio Rancho NM. Sneaker boutique,,,,,10,📋 TIER 3 — Warm
Sole-idarity Las Cruces,Las Cruces,NM,,,(575) 524-0320,No,No,Prospect,,Not Contacted,Las Cruces NM. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Urban Native Las Cruces,Las Cruces,NM,,,(575) 523-4489,No,No,Prospect,,Not Contacted,Las Cruces NM. Streetwear cultural boutique,,,,,10,📋 TIER 3 — Warm
Kicks Roswell,Roswell,NM,,,(575) 622-3378,No,No,Prospect,,Not Contacted,Roswell NM. Sneaker shop,,,,,10,📋 TIER 3 — Warm
Step Up Farmington,Farmington,NM,,,(505) 325-3411,No,No,Prospect,,Not Contacted,Farmington NM. Streetwear sneaker boutique,,,,,10,📋 TIER 3 — Warm
Taos Shoe Company,Taos,NM,,https://www.taosshoeco.com,(575) 758-3535,No,No,Prospect,,Not Contacted,107 Bent St Taos NM 87571. Premium footwear boutique,,,,,10,📋 TIER 3 — Warm
Wired Taos,Taos,NM,,,(575) 758-3799,No,No,Prospect,,Not Contacted,Taos NM. Streetwear/lifestyle boutique,,,,,10,📋 TIER 3 — Warm
The Hop Shop Taos,Taos,NM,,,@thehopshoptaos,No,No,Prospect,,Not Contacted,Taos NM. Independent streetwear boutique,,,,,10,📋 TIER 3 — Warm
Supply and Demand ABQ,Albuquerque,NM,,,(505) 262-0044,No,No,Prospect,,Not Contacted,Albuquerque NM. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
Nob Hill Sneakers,Albuquerque,NM,,,(505) 266-7743,No,No,Prospect,,Not Contacted,Nob Hill district Albuquerque NM. Curated sneaker boutique,,,,,10,📋 TIER 3 — Warm
BAIT Denver Blake St,Denver,CO,,https://www.baitme.com,(720) 550-5025,No,No,Prospect,,Not Contacted,1962 Blake St Denver CO 80202. Street culture boutique,,,,,10,📋 TIER 3 — Warm
Sole Street Shoes Denver,Denver,CO,,,(720) 328-2200,No,No,Prospect,,Not Contacted,500 16th St Mall Denver CO 80202,,,,,-30,❄️ TIER 4 — Cold
Colfax Athletic Denver,Denver,CO,,,(303) 832-5555,No,No,Prospect,,Not Contacted,3200 E Colfax Ave Denver CO 80206. Athletic/streetwear,,,,,10,📋 TIER 3 — Warm
The Shoebox Denver,Denver,CO,,,(303) 295-7463,No,No,Prospect,,Not Contacted,Denver CO. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Fresh Denim Denver,Denver,CO,,,(720) 328-3080,No,No,Prospect,,Not Contacted,Denver CO. Streetwear denim boutique,,,,,10,📋 TIER 3 — Warm
Level Denver,Denver,CO,,,(303) 399-6070,No,No,Prospect,,Not Contacted,Denver CO. Premium streetwear boutique,,,,,10,📋 TIER 3 — Warm
Kicker Denver RiNo,Denver,CO,,,(303) 534-5470,No,No,Prospect,,Not Contacted,2301 Blake St Denver CO 80205. Streetwear/sneaker RiNo district,,,,,10,📋 TIER 3 — Warm
Aviator Nation Cherry Creek,Denver,CO,,https://aviatornation.com,(303) 395-7170,No,No,Prospect,,Not Contacted,2760 E 2nd Ave Denver CO 80206. Lifestyle/streetwear,,,,,10,📋 TIER 3 — Warm
Sneaker Plug Denver,Denver,CO,,,@sneakerplugdenver,No,No,Prospect,,Not Contacted,Denver CO. Sneaker/streetwear resale boutique,,,,,10,📋 TIER 3 — Warm
Denver Kicks,Denver,CO,,,(720) 639-4520,No,No,Prospect,,Not Contacted,Denver CO. Premium sneaker boutique,,,,,10,📋 TIER 3 — Warm
Oak Street Bootmakers Denver,Denver,CO,,https://www.oakstreetbootmakers.com,(303) 355-2000,No,No,Prospect,,Not Contacted,Cherry Creek Denver CO. Premium footwear,,,,,-30,❄️ TIER 4 — Cold
Innersection Boulder,Boulder,CO,,,(303) 444-4200,No,No,Prospect,,Not Contacted,2027 Broadway Boulder CO 80302. Streetwear/lifestyle,,,,,10,📋 TIER 3 — Warm
Weekends Boutique Boulder,Boulder,CO,,,(303) 444-0577,No,No,Prospect,,Not Contacted,Boulder CO. Premium streetwear boutique,,,,,10,📋 TIER 3 — Warm
Western Slope Kicks Boulder,Boulder,CO,,,(303) 402-0340,No,No,Prospect,,Not Contacted,Boulder CO. Sneaker boutique,,,,,10,📋 TIER 3 — Warm
Sneaker Box Colorado Springs,Colorado Springs,CO,,,(719) 277-9360,No,No,Prospect,,Not Contacted,Colorado Springs CO. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
The Hive Fort Collins,Fort Collins,CO,,,(970) 225-6500,No,No,Prospect,,Not Contacted,Fort Collins CO. Streetwear/lifestyle boutique,,,,,10,📋 TIER 3 — Warm
Vault Kicks Centennial,Centennial,CO,,,(720) 213-9870,No,No,Prospect,,Not Contacted,Centennial CO. Sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Fresh Kicks Commerce City,Commerce City,CO,,,(720) 441-3200,No,No,Prospect,,Not Contacted,Commerce City CO. Independent sneaker/streetwear,,,,,10,📋 TIER 3 — Warm
TopShelf SLC,Salt Lake City,UT,,https://topshelfslc.com,(801) 532-9220,No,No,Prospect,,Not Contacted,258 E 900 S Salt Lake City UT 84111. Premium sneaker boutique,,,,,10,📋 TIER 3 — Warm
FICE Gallery SLC,Salt Lake City,UT,,https://www.ficegallery.com,(801) 532-0440,No,No,Prospect,,Not Contacted,Salt Lake City UT. Art gallery + sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
Doused Shop SLC,Salt Lake City,UT,,,(801) 448-5600,No,No,Prospect,,Not Contacted,Salt Lake City UT. Streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
The Salty Sole SLC,Salt Lake City,UT,,,(801) 359-4420,No,No,Prospect,,Not Contacted,Salt Lake City UT. Sneaker boutique/consignment,,,,,10,📋 TIER 3 — Warm
Utah Threads SLC,Salt Lake City,UT,,,(801) 487-7743,No,No,Prospect,,Not Contacted,Salt Lake City UT. Streetwear boutique,,,,,10,📋 TIER 3 — Warm
KOI Clothing SLC,Salt Lake City,UT,,https://koiclothing.com,(801) 534-0060,No,No,Prospect,,Not Contacted,Salt Lake City UT. Premium streetwear boutique,,,,,10,📋 TIER 3 — Warm
Kicks On Fire SLC,Salt Lake City,UT,,,(801) 505-0990,No,No,Prospect,,Not Contacted,Salt Lake City UT. Sneaker boutique,,,,,10,📋 TIER 3 — Warm
Sole Collective SLC,Salt Lake City,UT,,,(801) 266-0220,No,No,Prospect,,Not Contacted,Salt Lake City UT. Streetwear/sneaker boutique,,,,,10,📋 TIER 3 — Warm
The Vault Provo,Provo,UT,,,(801) 374-2200,No,No,Prospect,,Not Contacted,Provo UT. Sneaker/streetwear near BYU campus,,,,,10,📋 TIER 3 — Warm
Sneaker Attic Provo,Provo,UT,,,(801) 373-3414,No,No,Prospect,,Not Contacted,Provo UT. Independent sneaker/streetwear boutique,,,,,10,📋 TIER 3 — Warm
